Longitude,Latitude,Pixel,Scan
19.6310784,7.76948825,3600,90600
19.5941724,7.76895252,3700,90600
19.5572621,7.76839965,3800,90600
19.5203473,7.76782961,3900,90600
19.4837966,7.76724836,3999,90600
20.9602838,7.7926539,0,90700
20.9232456,7.79273359,100,90700
20.8862184,7.79279606,200,90700
20.8492019,7.79284132,300,90700
20.8121956,7.79286938,400,90700
20.775199,7.79288026,500,90700
20.7382118,7.79287398,600,90700
20.7012335,7.79285054,700,90700
20.6642636,7.79280996,800,90700
20.6273018,7.79275225,900,90700
20.5903477,7.79267742,1000,90700
20.5534007,7.79258548,1100,90700
20.5164604,7.79247643,1200,90700
20.4795266,7.79235029,1300,90700
20.4425986,7.79220706,1400,90700
20.4056762,7.79204675,1500,90700
20.3687588,7.79186936,1600,90700
20.331846,7.7916749,1700,90700
20.2949375,7.79146337,1800,90700
20.2580328,7.79123478,1900,90700
20.2211315,7.79098912,2000,90700
20.1842331,7.79072641,2100,90700
20.1473372,7.79044663,2200,90700
20.1104435,7.7901498,2300,90700
20.0735515,7.7898359,2400,90700
20.0366607,7.78950494,2500,90700
19.9997708,7.78915691,2600,90700
19.9628813,7.78879182,2700,90700
19.9259918,7.78840965,2800,90700
19.8891019,7.78801041,2900,90700
19.8522112,7.78759408,3000,90700
19.8153192,7.78716066,3100,90700
19.7784255,7.78671015,3200,90700
19.7415297,7.78624253,3300,90700
19.7046314,7.7857578,3400,90700
19.6677301,7.78525595,3500,90700
19.6308255,7.78473697,3600,90700
19.5939171,7.78420084,3700,90700
19.5570044,7.78364755,3800,90700
19.5200871,7.7830771,3900,90700
19.483534,7.78249542,3999,90700
20.9601157,7.80789801,0,90800
20.9230752,7.80797764,100,90800
20.8860458,7.80804002,200,90800
20.8490269,7.8080852,300,90800
20.8120183,7.80811317,400,90800
20.7750194,7.80812395,500,90800
20.7380298,7.80811756,600,90800
20.7010492,7.808094,700,90800
20.664077,7.8080533,800,90800
20.6271128,7.80799546,900,90800
20.5901563,7.80792049,1000,90800
20.553207,7.80782841,1100,90800
20.5162644,7.80771921,1200,90800
20.4793282,7.80759291,1300,90800
20.4423978,7.80744951,1400,90800
20.405473,7.80728903,1500,90800
20.3685532,7.80711146,1600,90800
20.3316381,7.80691681,1700,90800
20.2947272,7.80670509,1800,90800
20.2578201,7.8064763,1900,90800
20.2209164,7.80623043,2000,90800
20.1840157,7.8059675,2100,90800
20.1471174,7.8056875,2200,90800
20.1102213,7.80539043,2300,90800
20.0733269,7.8050763,2400,90800
20.0364337,7.80474509,2500,90800
19.9995414,7.80439681,2600,90800
19.9626495,7.80403145,2700,90800
19.9257576,7.80364902,2800,90800
19.8888652,7.8032495,2900,90800
19.8519721,7.80283289,3000,90800
19.8150777,7.80239918,3100,90800
19.7781815,7.80194837,3200,90800
19.7412833,7.80148045,3300,90800
19.7043826,7.8009954,3400,90800
19.6674789,7.80049323,3500,90800
19.6305718,7.79997392,3600,90800
19.5936609,7.79943745,3700,90800
19.5567458,7.79888382,3800,90800
19.5198261,7.79831302,3900,90800
19.4832706,7.79773099,3999,90800
20.9599579,7.82316015,0,90900
20.9229151,7.82323958,100,90900
20.8858834,7.82330177,200,90900
20.8488622,7.82334673,300,90900
20.8118513,7.82337448,400,90900
20.7748501,7.82338504,500,90900
20.7378583,7.82337842,600,90900
20.7008753,7.82335463,700,90900
20.6639008,7.82331369,800,90900
20.6269343,7.82325559,900,90900
20.5899755,7.82318037,1000,90900
20.5530238,7.82308801,1100,90900
20.5160789,7.82297854,1200,90900
20.4791404,7.82285196,1300,90900
20.4422077,7.82270828,1400,90900
20.4052806,7.8225475,1500,90900
20.3683585,7.82236963,1600,90900
20.331441,7.82217467,1700,90900
20.2945278,7.82196263,1800,90900
20.2576184,7.82173351,1900,90900
20.2207123,7.82148732,2000,90900
20.1838092,7.82122405,2100,90900
20.1469086,7.8209437,2200,90900
20.1100101,7.82064628,2300,90900
20.0731133,7.82033178,2400,90900
20.0362178,7.82000021,2500,90900
19.9993231,7.81965155,2600,90900
19.9624288,7.81928582,2700,90900
19.9255345,7.81890299,2800,90900
19.8886398,7.81850307,2900,90900
19.8517443,7.81808606,3000,90900
19.8148475,7.81765194,3100,90900
19.7779489,7.81720071,3200,90900
19.7410483,7.81673236,3300,90900
19.7041452,7.81624689,3400,90900
19.6672391,7.81574427,3500,90900
19.6303296,7.81522451,3600,90900
19.5934163,7.81468759,3700,90900
19.5564988,7.8141335,3800,90900
19.5195766,7.81356222,3900,90900
19.4830187,7.81297972,3999,90900
20.95979,7.83841924,0,91000
20.9227449,7.83849855,100,91000
20.8857109,7.83856062,200,91000
20.8486875,7.83860546,300,91000
20.8116743,7.83863309,400,91000
20.7746708,7.83864351,500,91000
20.7376766,7.83863674,600,91000
20.7006913,7.8386128,700,91000
20.6637145,7.83857169,800,91000
20.6267457,7.83851343,900,91000
20.5897846,7.83843803,1000,91000
20.5528306,7.8383455,1100,91000
20.5158834,7.83823584,1200,91000
20.4789425,7.83810906,1300,91000
20.4420075,7.83796517,1400,91000
20.405078,7.83780418,1500,91000
20.3681536,7.8376261,1600,91000
20.3312338,7.83743091,1700,91000
20.2943182,7.83721864,1800,91000
20.2574064,7.83698929,1900,91000
20.220498,7.83674284,2000,91000
20.1835925,7.83647932,2100,91000
20.1466896,7.83619871,2200,91000
20.1097887,7.83590102,2300,91000
20.0728896,7.83558625,2400,91000
20.0359917,7.83525439,2500,91000
19.9990946,7.83490545,2600,91000
19.9621979,7.83453941,2700,91000
19.9253013,7.83415628,2800,91000
19.8884042,7.83375605,2900,91000
19.8515062,7.83333872,3000,91000
19.814607,7.83290427,3100,91000
19.7777061,7.83245271,3200,91000
19.7408031,7.83198402,3300,91000
19.7038976,7.83149819,3400,91000
19.666989,7.83099522,3500,91000
19.6300771,7.8304751,3600,91000
19.5931614,7.82993781,3700,91000
19.5562415,7.82938334,3800,91000
19.5193169,7.82881167,3900,91000
19.4827566,7.82822878,3999,91000
20.9596223,7.85366721,0,91100
20.9225749,7.85374639,100,91100
20.8855385,7.85380831,200,91100
20.8485128,7.853853,300,91100
20.8114972,7.85388046,400,91100
20.7744914,7.85389071,500,91100
20.7374949,7.85388377,600,91100
20.7005073,7.85385964,700,91100
20.6635281,7.85381834,800,91100
20.626557,7.85375989,900,91100
20.5895935,7.85368428,1000,91100
20.5526372,7.85359153,1100,91100
20.5156876,7.85348165,1200,91100
20.4787444,7.85335465,1300,91100
20.441807,7.85321053,1400,91100
20.4048752,7.8530493,1500,91100
20.3679484,7.85287096,1600,91100
20.3310262,7.85267552,1700,91100
20.2941082,7.85246299,1800,91100
20.2571941,7.85223336,1900,91100
20.2202833,7.85198664,2000,91100
20.1833754,7.85172283,2100,91100
20.1464701,7.85144193,2200,91100
20.1095668,7.85114394,2300,91100
20.0726652,7.85082886,2400,91100
20.0357649,7.85049669,2500,91100
19.9988655,7.85014742,2600,91100
19.9619664,7.84978106,2700,91100
19.9250673,7.84939759,2800,91100
19.8881678,7.84899702,2900,91100
19.8512674,7.84857933,3000,91100
19.8143658,7.84814453,3100,91100
19.7774624,7.8476926,3200,91100
19.740557,7.84722353,3300,91100
19.703649,7.84673733,3400,91100
19.666738,7.84623397,3500,91100
19.6298237,7.84571345,3600,91100
19.5929055,7.84517575,3700,91100
19.5559831,7.84462087,3800,91100
19.5190561,7.84404879,3900,91100
19.4824933,7.84346547,3999,91100
20.9594527,7.86892854,0,91200
20.9224031,7.86900761,100,91200
20.8853644,7.86906942,200,91200
20.8483364,7.86911398,300,91200
20.8113185,7.86914131,400,91200
20.7743104,7.86915143,500,91200
20.7373116,7.86914434,600,91200
20.7003217,7.86912006,700,91200
20.6633402,7.86907861,800,91200
20.6263668,7.86901998,900,91200
20.589401,7.8689442,1000,91200
20.5524423,7.86885128,1100,91200
20.5154904,7.86874121,1200,91200
20.4785449,7.86861401,1300,91200
20.4416052,7.86846969,1400,91200
20.404671,7.86830825,1500,91200
20.3677419,7.86812969,1600,91200
20.3308173,7.86793403,1700,91200
20.293897,7.86772127,1800,91200
20.2569805,7.8674914,1900,91200
20.2200674,7.86724444,2000,91200
20.1831571,7.86698037,2100,91200
20.1462494,7.86669921,2200,91200
20.1093438,7.86640096,2300,91200
20.0724399,7.8660856,2400,91200
20.0355372,7.86575315,2500,91200
19.9986354,7.86540359,2600,91200
19.9617339,7.86503693,2700,91200
19.9248324,7.86465316,2800,91200
19.8879305,7.86425228,2900,91200
19.8510278,7.86383427,3000,91200
19.8141238,7.86339914,3100,91200
19.777218,7.86294688,3200,91200
19.7403102,7.86247748,3300,91200
19.7033997,7.86199092,3400,91200
19.6664864,7.86148721,3500,91200
19.6295696,7.86096632,3600,91200
19.592649,7.86042826,3700,91200
19.5557242,7.859873,3800,91200
19.5187947,7.85930053,3900,91200
19.4822295,7.85871683,3999,91200
20.9592851,7.88418499,0,91300
20.9222331,7.88426392,100,91300
20.8851922,7.88432558,200,91300
20.8481618,7.88436999,300,91300
20.8111416,7.88439716,400,91300
20.7741312,7.8844071,500,91300
20.7371301,7.88439984,600,91300
20.7001378,7.88437538,700,91300
20.6631541,7.88433373,800,91300
20.6261783,7.88427491,900,91300
20.5892101,7.88419893,1000,91300
20.5522492,7.88410579,1100,91300
20.5152949,7.8839955,1200,91300
20.478347,7.88386808,1300,91300
20.441405,7.88372352,1400,91300
20.4044685,7.88356184,1500,91300
20.367537,7.88338304,1600,91300
20.3306101,7.88318712,1700,91300
20.2936874,7.88297409,1800,91300
20.2567685,7.88274396,1900,91300
20.219853,7.88249672,2000,91300
20.1829404,7.88223237,2100,91300
20.1460304,7.88195092,2200,91300
20.1091224,7.88165236,2300,91300
20.072216,7.8813367,2400,91300
20.035311,7.88100393,2500,91300
19.9984067,7.88065406,2600,91300
19.9615029,7.88028707,2700,91300
19.924599,7.87990296,2800,91300
19.8876947,7.87950173,2900,91300
19.8507895,7.87908338,3000,91300
19.8138831,7.87864789,3100,91300
19.7769749,7.87819526,3200,91300
19.7400646,7.87772549,3300,91300
19.7031518,7.87723855,3400,91300
19.666236,7.87673445,3500,91300
19.6293168,7.87621317,3600,91300
19.5923938,7.8756747,3700,91300
19.5554665,7.87511903,3800,91300
19.5185346,7.87454615,3900,91300
19.4819669,7.87396203,3999,91300
20.9591224,7.89944225,0,91400
20.9220681,7.89952102,100,91400
20.8850249,7.89958252,200,91400
20.8479922,7.89962676,300,91400
20.8109697,7.89965375,400,91400
20.773957,7.89966352,500,91400
20.7369535,7.89965606,600,91400
20.699959,7.89963141,700,91400
20.6629728,7.89958956,800,91400
20.6259947,7.89953052,900,91400
20.5890243,7.89945432,1000,91400
20.5520609,7.89936095,1100,91400
20.5151044,7.89925043,1200,91400
20.4781541,7.89912277,1300,91400
20.4412097,7.89897796,1400,91400
20.4042708,7.89881603,1500,91400
20.367337,7.89863696,1600,91400
20.3304078,7.89844078,1700,91400
20.2934827,7.89822747,1800,91400
20.2565615,7.89799705,1900,91400
20.2196436,7.89774952,2000,91400
20.1827286,7.89748487,2100,91400
20.1458162,7.89720311,2200,91400
20.1089058,7.89690424,2300,91400
20.0719971,7.89658826,2400,91400
20.0350896,7.89625517,2500,91400
19.998183,7.89590496,2600,91400
19.9612767,7.89553762,2700,91400
19.9243705,7.89515317,2800,91400
19.8874638,7.89475158,2900,91400
19.8505562,7.89433287,3000,91400
19.8136473,7.89389701,3100,91400
19.7767367,7.893444,3200,91400
19.739824,7.89297383,3300,91400
19.7029088,7.8924865,3400,91400
19.6659905,7.891982,3500,91400
19.6290689,7.89146031,3600,91400
19.5921434,7.89092143,3700,91400
19.5552137,7.89036534,3800,91400
19.5182793,7.88979202,3900,91400
19.4817093,7.88920746,3999,91400
20.9589571,7.91469683,0,91500
20.9219005,7.91477546,100,91500
20.8848549,7.91483681,200,91500
20.8478199,7.91488089,300,91500
20.8107951,7.91490772,400,91500
20.77378,7.91491731,500,91500
20.7367743,7.91490968,600,91500
20.6997774,7.91488484,700,91500
20.6627889,7.91484279,800,91500
20.6258085,7.91478356,900,91500
20.5888357,7.91470715,1000,91500
20.55187,7.91461357,1100,91500
20.5149111,7.91450283,1200,91500
20.4779584,7.91437493,1300,91500
20.4410117,7.91422989,1400,91500
20.4040705,7.91406771,1500,91500
20.3671343,7.9138884,1600,91500
20.3302027,7.91369195,1700,91500
20.2932753,7.91347838,1800,91500
20.2563516,7.91324769,1900,91500
20.2194314,7.91299987,2000,91500
20.182514,7.91273494,2100,91500
20.1455992,7.91245289,2200,91500
20.1086864,7.91215372,2300,91500
20.0717753,7.91183743,2400,91500
20.0348654,7.91150401,2500,91500
19.9979564,7.91115348,2600,91500
19.9610477,7.91078582,2700,91500
19.9241391,7.91040102,2800,91500
19.8872299,7.90999909,2900,91500
19.8503199,7.90958002,3000,91500
19.8134087,7.9091438,3100,91500
19.7764957,7.90869042,3200,91500
19.7395805,7.90821988,3300,91500
19.7026628,7.90773217,3400,91500
19.6657421,7.90722728,3500,91500
19.6288181,7.90670519,3600,91500
19.5918902,7.9061659,3700,91500
19.554958,7.9056094,3800,91500
19.5180212,7.90503566,3900,91500
19.4814487,7.90445068,3999,91500
20.9587922,7.9299596,0,91600
20.9217333,7.93003804,100,91600
20.8846854,7.93009918,200,91600
20.8476481,7.93014305,300,91600
20.810621,7.93016966,400,91600
20.7736036,7.93017902,500,91600
20.7365956,7.93017116,600,91600
20.6995963,7.93014607,700,91600
20.6626056,7.93010378,800,91600
20.6256228,7.93004429,900,91600
20.5886477,7.92996761,1000,91600
20.5516797,7.92987376,1100,91600
20.5147184,7.92976274,1200,91600
20.4777635,7.92963456,1300,91600
20.4408144,7.92948923,1400,91600
20.4038708,7.92932675,1500,91600
20.3669322,7.92914713,1600,91600
20.3299983,7.92895037,1700,91600
20.2930685,7.92873648,1800,91600
20.2561425,7.92850546,1900,91600
20.2192199,7.92825731,2000,91600
20.1823002,7.92799203,2100,91600
20.145383,7.92770963,2200,91600
20.1084678,7.9274101,2300,91600
20.0715544,7.92709345,2400,91600
20.0346421,7.92675967,2500,91600
19.9977307,7.92640875,2600,91600
19.9608196,7.9260407,2700,91600
19.9239086,7.92565551,2800,91600
19.886997,7.92525318,2900,91600
19.8500846,7.9248337,3000,91600
19.8131709,7.92439707,3100,91600
19.7762555,7.92394327,3200,91600
19.739338,7.9234723,3300,91600
19.7024178,7.92298415,3400,91600
19.6654947,7.92247881,3500,91600
19.6285682,7.92195627,3600,91600
19.5916379,7.92141652,3700,91600
19.5547033,7.92085955,3800,91600
19.517764,7.92028534,3900,91600
19.4811891,7.91969988,3999,91600
20.9586279,7.94521598,0,91700
20.9215667,7.94529428,100,91700
20.8845165,7.94535529,200,91700
20.8474769,7.94539902,300,91700
20.8104475,7.94542548,400,91700
20.7734277,7.94543469,500,91700
20.7364173,7.94542666,600,91700
20.6994158,7.94540141,700,91700
20.6624227,7.94535894,800,91700
20.6254376,7.94529926,900,91700
20.5884601,7.9452224,1000,91700
20.5514897,7.94512835,1100,91700
20.5145261,7.94501712,1200,91700
20.4775688,7.94488873,1300,91700
20.4406174,7.94474318,1400,91700
20.4036714,7.94458047,1500,91700
20.3667305,7.94440062,1600,91700
20.3297942,7.94420362,1700,91700
20.2928621,7.94398948,1800,91700
20.2559337,7.9437582,1900,91700
20.2190087,7.94350979,2000,91700
20.1820866,7.94324424,2100,91700
20.145167,7.94296156,2200,91700
20.1082494,7.94266174,2300,91700
20.0713336,7.9423448,2400,91700
20.0344189,7.94201071,2500,91700
19.9975051,7.94165949,2600,91700
19.9605916,7.94129113,2700,91700
19.9236782,7.94090562,2800,91700
19.8867642,7.94050296,2900,91700
19.8498494,7.94008314,3000,91700
19.8129333,7.93964616,3100,91700
19.7760154,7.93919201,3200,91700
19.7390955,7.93872068,3300,91700
19.7021729,7.93823216,3400,91700
19.6652474,7.93772645,3500,91700
19.6283184,7.93720353,3600,91700
19.5913856,7.93666339,3700,91700
19.5544486,7.93610602,3800,91700
19.5175068,7.93553141,3900,91700
19.4809295,7.93494555,3999,91700
20.9584609,7.96047762,0,91800
20.9213974,7.96055582,100,91800
20.8843449,7.96061671,200,91800
20.847303,7.96066031,300,91800
20.8102713,7.96068664,400,91800
20.7732493,7.96069571,500,91800
20.7362365,7.96068753,600,91800
20.6992327,7.96066212,700,91800
20.6622372,7.96061949,800,91800
20.6252498,7.96055965,900,91800
20.58827,7.96048261,1000,91800
20.5512973,7.96038838,1100,91800
20.5143313,7.96027696,1200,91800
20.4773717,7.96014837,1300,91800
20.4404179,7.96000261,1400,91800
20.4034696,7.95983969,1500,91800
20.3665263,7.95965962,1600,91800
20.3295877,7.95946239,1700,91800
20.2926532,7.95924802,1800,91800
20.2557224,7.9590165,1900,91800
20.218795,7.95876784,2000,91800
20.1818706,7.95850204,2100,91800
20.1449486,7.95821909,2200,91800
20.1080287,7.95791901,2300,91800
20.0711104,7.95760178,2400,91800
20.0341934,7.95726742,2500,91800
19.9972772,7.9569159,2600,91800
19.9603613,7.95654724,2700,91800
19.9234454,7.95616142,2800,91800
19.8865291,7.95575845,2900,91800
19.8496119,7.95533831,3000,91800
19.8126933,7.954901,3100,91800
19.7757731,7.95444651,3200,91800
19.7388507,7.95397484,3300,91800
19.7019257,7.95348598,3400,91800
19.6649977,7.95297991,3500,91800
19.6280663,7.95245662,3600,91800
19.5911311,7.95191611,3700,91800
19.5541916,7.95135836,3800,91800
19.5172474,7.95078336,3900,91800
19.4806677,7.9501971,3999,91800
20.9582984,7.97572891,0,91900
20.9212325,7.97580694,100,91900
20.8841777,7.97586765,200,91900
20.8471334,7.97591108,300,91900
20.8100993,7.97593722,400,91900
20.773075,7.97594609,500,91900
20.7360599,7.97593772,600,91900
20.6990537,7.9759121,700,91900
20.6620559,7.97586925,800,91900
20.6250661,7.97580919,900,91900
20.5880839,7.97573191,1000,91900
20.5511088,7.97563744,1100,91900
20.5141405,7.97552578,1200,91900
20.4771785,7.97539694,1300,91900
20.4402224,7.97525092,1400,91900
20.4032717,7.97508774,1500,91900
20.366326,7.97490739,1600,91900
20.3293849,7.97470988,1700,91900
20.2924481,7.97449522,1800,91900
20.2555149,7.9742634,1900,91900
20.2185851,7.97401444,2000,91900
20.1816583,7.97374833,2100,91900
20.1447339,7.97346506,2200,91900
20.1078116,7.97316466,2300,91900
20.0708909,7.9728471,2400,91900
20.0339714,7.97251239,2500,91900
19.9970528,7.97216053,2600,91900
19.9601345,7.97179151,2700,91900
19.9232162,7.97140533,2800,91900
19.8862974,7.97100199,2900,91900
19.8493778,7.97058147,3000,91900
19.8124568,7.97014378,3100,91900
19.7755341,7.9696889,3200,91900
19.7386092,7.96921683,3300,91900
19.7016818,7.96872756,3400,91900
19.6647514,7.96822107,3500,91900
19.6278175,7.96769737,3600,91900
19.5908798,7.96715643,3700,91900
19.5539379,7.96659824,3800,91900
19.5169912,7.9660228,3900,91900
19.480409,7.9654361,3999,91900
20.9581319,7.99098793,0,92000
20.9210637,7.99106585,100,92000
20.8840066,7.99112645,200,92000
20.84696,7.99116975,300,92000
20.8099236,7.99119576,400,92000
20.7728969,7.99120449,500,92000
20.7358795,7.99119597,600,92000
20.6988709,7.99117019,700,92000
20.6618708,7.99112719,800,92000
20.6248787,7.99106695,900,92000
20.5878941,7.9909895,1000,92000
20.5509167,7.99089485,1100,92000
20.513946,7.990783,1200,92000
20.4769817,7.99065396,1300,92000
20.4400232,7.99050774,1400,92000
20.4030701,7.99034434,1500,92000
20.3661221,7.99016377,1600,92000
20.3291786,7.98996604,1700,92000
20.2922394,7.98975114,1800,92000
20.2553039,7.98951909,1900,92000
20.2183717,7.98926987,2000,92000
20.1814425,7.9890035,2100,92000
20.1445157,7.98871998,2200,92000
20.107591,7.9884193,2300,92000
20.0706679,7.98810147,2400,92000
20.033746,7.98776647,2500,92000
19.996825,7.98741432,2600,92000
19.9599043,7.987045,2700,92000
19.9229836,7.98665852,2800,92000
19.8860624,7.98625486,2900,92000
19.8491403,7.98583402,3000,92000
19.8122169,7.985396,3100,92000
19.7752918,7.98494079,3200,92000
19.7383645,7.98446838,3300,92000
19.7014346,7.98397875,3400,92000
19.6645018,7.98347191,3500,92000
19.6275655,7.98294784,3600,92000
19.5906253,7.98240652,3700,92000
19.5536809,7.98184796,3800,92000
19.5167318,7.98127213,3900,92000
19.4801471,7.98068503,3999,92000
20.9579696,8.00624543,0,92100
20.9208992,8.00632318,100,92100
20.8838397,8.0063836,200,92100
20.8467908,8.00642671,300,92100
20.809752,8.00645252,400,92100
20.772723,8.00646105,500,92100
20.7357033,8.00645232,600,92100
20.6986924,8.00642633,700,92100
20.6616899,8.0063831,800,92100
20.6246954,8.00632263,900,92100
20.5877085,8.00624494,1000,92100
20.5507287,8.00615005,1100,92100
20.5137557,8.00603794,1200,92100
20.476789,8.00590864,1300,92100
20.4398281,8.00576215,1400,92100
20.4028727,8.00559848,1500,92100
20.3659223,8.00541763,1600,92100
20.3289765,8.0052196,1700,92100
20.2920348,8.00500441,1800,92100
20.2550969,8.00477205,1900,92100
20.2181624,8.00452253,2000,92100
20.1812307,8.00425584,2100,92100
20.1443015,8.00397199,2200,92100
20.1073744,8.00367098,2300,92100
20.070449,8.0033528,2400,92100
20.0335247,8.00301746,2500,92100
19.9966012,8.00266496,2600,92100
19.9596781,8.00229528,2700,92100
19.922755,8.00190842,2800,92100
19.8858314,8.00150439,2900,92100
19.8489069,8.00108317,3000,92100
19.811981,8.00064475,3100,92100
19.7750535,8.00018914,3200,92100
19.7381237,7.99971632,3300,92100
19.7011914,7.99922628,3400,92100
19.6642561,7.99871902,3500,92100
19.6273174,7.99819452,3600,92100
19.5903748,7.99765277,3700,92100
19.5534279,7.99709376,3800,92100
19.5164763,7.99651747,3900,92100
19.4798892,7.99592993,3999,92100
20.9577974,8.02149984,0,92200
20.9207246,8.02157754,100,92200
20.8836628,8.0216379,200,92200
20.8466116,8.02168095,300,92200
20.8095705,8.02170669,400,92200
20.7725391,8.02171515,500,92200
20.735517,8.02170633,600,92200
20.6985038,8.02168025,700,92200
20.6614989,8.02163691,800,92200
20.6245021,8.02157634,900,92200
20.5875129,8.02149854,1000,92200
20.5505307,8.02140352,1100,92200
20.5135553,8.02129129,1200,92200
20.4765862,8.02116185,1300,92200
20.439623,8.02101522,1400,92200
20.4026652,8.0208514,1500,92200
20.3657124,8.02067039,1600,92200
20.3287642,8.0204722,1700,92200
20.2918202,8.02025684,1800,92200
20.2548799,8.0200243,1900,92200
20.2179429,8.01977459,2000,92200
20.1810089,8.01950771,2100,92200
20.1440773,8.01922366,2200,92200
20.1071478,8.01892244,2300,92200
20.0702199,8.01860405,2400,92200
20.0332932,8.01826848,2500,92200
19.9963674,8.01791575,2600,92200
19.9594418,8.01754583,2700,92200
19.9225163,8.01715873,2800,92200
19.8855902,8.01675444,2900,92200
19.8486633,8.01633296,3000,92200
19.811735,8.01589428,3100,92200
19.774805,8.01543839,3200,92200
19.7378728,8.01496529,3300,92200
19.7009381,8.01447497,3400,92200
19.6640003,8.01396741,3500,92200
19.6270591,8.0134426,3600,92200
19.590114,8.01290054,3700,92200
19.5531647,8.01234121,3800,92200
19.5162106,8.0117646,3900,92200
19.4796211,8.01117672,3999,92200
20.9576363,8.03676124,0,92300
20.9205612,8.03683872,100,92300
20.8834971,8.03689887,200,92300
20.8464435,8.03694169,300,92300
20.8094001,8.03696721,400,92300
20.7723664,8.03697543,500,92300
20.735342,8.03696636,600,92300
20.6983264,8.03694003,700,92300
20.6613192,8.03689644,800,92300
20.62432,8.0368356,900,92300
20.5873284,8.03675753,1000,92300
20.5503439,8.03666223,1100,92300
20.5133662,8.03654971,1200,92300
20.4763947,8.03641998,1300,92300
20.4394291,8.03627304,1400,92300
20.4024689,8.03610891,1500,92300
20.3655138,8.03592759,1600,92300
20.3285632,8.03572908,1700,92300
20.2916168,8.03551338,1800,92300
20.2546741,8.0352805,1900,92300
20.2177348,8.03503045,2000,92300
20.1807984,8.03476322,2100,92300
20.1438644,8.03447881,2200,92300
20.1069325,8.03417722,2300,92300
20.0700022,8.03385845,2400,92300
20.0330731,8.03352251,2500,92300
19.9961448,8.03316938,2600,92300
19.9592169,8.03279907,2700,92300
19.9222889,8.03241156,2800,92300
19.8853604,8.03200687,2900,92300
19.8484311,8.03158497,3000,92300
19.8115004,8.03114586,3100,92300
19.7745679,8.03068954,3200,92300
19.7376333,8.030216,3300,92300
19.7006961,8.02972522,3400,92300
19.6637559,8.02921721,3500,92300
19.6268122,8.02869194,3600,92300
19.5898647,8.02814941,3700,92300
19.5529129,8.02758961,3800,92300
19.5159564,8.02701251,3900,92300
19.4793644,8.02642415,3999,92300
20.9574846,8.05202432,0,92400
20.9204071,8.05210154,100,92400
20.8833406,8.05216141,200,92400
20.8462848,8.05220395,300,92400
20.809239,8.05222918,400,92400
20.772203,8.0522371,500,92400
20.7351762,8.05222773,600,92400
20.6981582,8.05220109,700,92400
20.6611487,8.05215718,800,92400
20.6241472,8.05209601,900,92400
20.5871532,8.05201761,1000,92400
20.5501664,8.05192197,1100,92400
20.5131863,8.0518091,1200,92400
20.4762125,8.05167901,1300,92400
20.4392445,8.05153172,1400,92400
20.4022819,8.05136722,1500,92400
20.3653244,8.05118552,1600,92400
20.3283715,8.05098662,1700,92400
20.2914227,8.05077054,1800,92400
20.2544776,8.05053726,1900,92400
20.2175359,8.0502868,2000,92400
20.1805971,8.05001916,2100,92400
20.1436607,8.04973433,2200,92400
20.1067264,8.04943231,2300,92400
20.0697937,8.04911311,2400,92400
20.0328622,8.04877673,2500,92400
19.9959315,8.04842315,2600,92400
19.9590012,8.04805238,2700,92400
19.9220708,8.04766441,2800,92400
19.8851399,8.04725925,2900,92400
19.8482081,8.04683687,3000,92400
19.8112749,8.04639728,3100,92400
19.7743401,8.04594046,3200,92400
19.737403,8.04546642,3300,92400
19.7004634,8.04497514,3400,92400
19.6635207,8.04446661,3500,92400
19.6265746,8.04394082,3600,92400
19.5896246,8.04339776,3700,92400
19.5526704,8.04283741,3800,92400
19.5157114,8.04225978,3900,92400
19.4791169,8.04167086,3999,92400
20.9573099,8.06726258,0,92500
20.92023,8.06733982,100,92500
20.8831612,8.0673997,200,92500
20.8461029,8.06744224,300,92500
20.8090548,8.06746746,400,92500
20.7720164,8.06747537,500,92500
20.7349872,8.06746598,600,92500
20.6979669,8.06743931,700,92500
20.6609549,8.06739536,800,92500
20.623951,8.06733416,900,92500
20.5869546,8.0672557,1000,92500
20.5499654,8.06716,1100,92500
20.5129829,8.06704707,1200,92500
20.4760066,8.06691692,1300,92500
20.4390362,8.06676954,1400,92500
20.4020713,8.06660495,1500,92500
20.3651113,8.06642316,1600,92500
20.3281559,8.06622416,1700,92500
20.2912047,8.06600797,1800,92500
20.2542572,8.06577458,1900,92500
20.2173131,8.06552399,2000,92500
20.1803718,8.06525622,2100,92500
20.143433,8.06497125,2200,92500
20.1064962,8.06466909,2300,92500
20.0695611,8.06434974,2400,92500
20.0326271,8.06401319,2500,92500
19.995694,8.06365945,2600,92500
19.9587611,8.0632885,2700,92500
19.9218283,8.06290035,2800,92500
19.8848949,8.062495,2900,92500
19.8479606,8.06207242,3000,92500
19.811025,8.06163263,3100,92500
19.7740877,8.0611756,3200,92500
19.7371481,8.06070134,3300,92500
19.700206,8.06020983,3400,92500
19.6632608,8.05970106,3500,92500
19.6263122,8.05917503,3600,92500
19.5893597,8.05863172,3700,92500
19.552403,8.05807112,3800,92500
19.5154415,8.05749321,3900,92500
19.4788445,8.05690403,3999,92500
20.9571408,8.08252369,0,92600
20.9200586,8.08260082,100,92600
20.8829875,8.08266059,200,92600
20.8459269,8.08270302,300,92600
20.8088764,8.08272811,400,92600
20.7718356,8.08273588,500,92600
20.7348041,8.08272635,600,92600
20.6977814,8.08269954,700,92600
