Longitude,Latitude,Pixel,Scan
20.1108618,23.5679202,1700,152900
20.0716687,23.5675666,1800,152900
20.0324756,23.5672144,1900,152900
19.9932822,23.5668636,2000,152900
19.9540879,23.5665143,2100,152900
19.9148924,23.5661664,2200,152900
19.8756952,23.5658199,2300,152900
19.8364959,23.5654748,2400,152900
19.797294,23.5651312,2500,152900
19.7580892,23.5647889,2600,152900
19.7188809,23.5644481,2700,152900
19.6796688,23.5641086,2800,152900
19.6404524,23.5637706,2900,152900
19.6012313,23.563434,3000,152900
19.562005,23.5630987,3100,152900
19.5227732,23.5627649,3200,152900
19.4835353,23.5624325,3300,152900
19.444291,23.5621014,3400,152900
19.4050398,23.5617717,3500,152900
19.3657813,23.5614434,3600,152900
19.326515,23.5611165,3700,152900
19.2872405,23.560791,3800,152900
19.2479574,23.5604668,3900,152900
19.2090582,23.5601472,3999,152900
20.777428,23.5895091,0,153000
20.7381624,23.5891306,100,153000
20.6989042,23.5887537,200,153000
20.6596529,23.5883782,300,153000
20.6204082,23.5880042,400,153000
20.5811696,23.5876318,500,153000
20.5419367,23.5872608,600,153000
20.5027089,23.5868913,700,153000
20.463486,23.5865232,800,153000
20.4242674,23.5861567,900,153000
20.3850528,23.5857916,1000,153000
20.3458416,23.5854279,1100,153000
20.3066335,23.5850657,1200,153000
20.2674281,23.584705,1300,153000
20.2282248,23.5843457,1400,153000
20.1890233,23.5839879,1500,153000
20.1498231,23.5836315,1600,153000
20.1106239,23.5832765,1700,153000
20.0714251,23.582923,1800,153000
20.0322263,23.5825709,1900,153000
19.9930272,23.5822202,2000,153000
19.9538272,23.5818709,2100,153000
19.9146259,23.5815231,2200,153000
19.875423,23.5811767,2300,153000
19.8362179,23.5808317,2400,153000
19.7970103,23.5804881,2500,153000
19.7577997,23.5801459,2600,153000
19.7185857,23.5798051,2700,153000
19.6793678,23.5794657,2800,153000
19.6401457,23.5791277,2900,153000
19.6009188,23.5787911,3000,153000
19.5616867,23.5784558,3100,153000
19.5224491,23.578122,3200,153000
19.4832055,23.5777896,3300,153000
19.4439554,23.5774585,3400,153000
19.4046984,23.5771288,3500,153000
19.3654341,23.5768005,3600,153000
19.326162,23.5764735,3700,153000
19.2868817,23.576148,3800,153000
19.2475928,23.5758237,3900,153000
19.2086878,23.5755041,3999,153000
20.777279,23.6048776,0,153100
20.7380077,23.6044993,100,153100
20.6987438,23.6041225,200,153100
20.6594868,23.6037472,300,153100
20.6202364,23.6033734,400,153100
20.5809921,23.603001,500,153100
20.5417534,23.6026302,600,153100
20.50252,23.6022608,700,153100
20.4632914,23.6018929,800,153100
20.4240671,23.6015264,900,153100
20.3848467,23.6011614,1000,153100
20.3456298,23.6007978,1100,153100
20.306416,23.6004357,1200,153100
20.2672048,23.6000751,1300,153100
20.2279958,23.5997159,1400,153100
20.1887886,23.5993581,1500,153100
20.1495827,23.5990017,1600,153100
20.1103776,23.5986468,1700,153100
20.0711731,23.5982933,1800,153100
20.0319686,23.5979413,1900,153100
19.9927636,23.5975906,2000,153100
19.9535579,23.5972414,2100,153100
19.9143509,23.5968936,2200,153100
19.8751422,23.5965472,2300,153100
19.8359313,23.5962021,2400,153100
19.7967179,23.5958585,2500,153100
19.7575015,23.5955163,2600,153100
19.7182817,23.5951755,2700,153100
19.679058,23.5948361,2800,153100
19.6398301,23.594498,2900,153100
19.6005974,23.5941614,3000,153100
19.5613595,23.5938261,3100,153100
19.5221161,23.5934922,3200,153100
19.4828666,23.5931597,3300,153100
19.4436107,23.5928286,3400,153100
19.4043479,23.5924988,3500,153100
19.3650777,23.5921704,3600,153100
19.3257998,23.5918434,3700,153100
19.2865136,23.5915177,3800,153100
19.2472188,23.5911934,3900,153100
19.208308,23.5908736,3999,153100
20.7771304,23.6202493,0,153200
20.7378533,23.6198712,100,153200
20.6985837,23.6194946,200,153200
20.6593211,23.6191195,300,153200
20.620065,23.6187458,400,153200
20.5808149,23.6183737,500,153200
20.5415706,23.618003,600,153200
20.5023314,23.6176337,700,153200
20.463097,23.6172659,800,153200
20.423867,23.6168996,900,153200
20.3846409,23.6165347,1000,153200
20.3454183,23.6161713,1100,153200
20.3061987,23.6158093,1200,153200
20.2669818,23.6154488,1300,153200
20.227767,23.6150897,1400,153200
20.1885541,23.614732,1500,153200
20.1493424,23.6143757,1600,153200
20.1101316,23.6140209,1700,153200
20.0709213,23.6136675,1800,153200
20.031711,23.6133155,1900,153200
19.9925003,23.6129649,2000,153200
19.9532888,23.6126157,2100,153200
19.9140759,23.6122679,2200,153200
19.8748614,23.6119216,2300,153200
19.8356448,23.6115766,2400,153200
19.7964256,23.611233,2500,153200
19.7572034,23.6108908,2600,153200
19.7179778,23.61055,2700,153200
19.6787483,23.6102106,2800,153200
19.6395145,23.6098725,2900,153200
19.600276,23.6095359,3000,153200
19.5610323,23.6092006,3100,153200
19.521783,23.6088667,3200,153200
19.4825277,23.6085341,3300,153200
19.4432659,23.6082029,3400,153200
19.4039972,23.6078731,3500,153200
19.3647212,23.6075447,3600,153200
19.3254374,23.6072176,3700,153200
19.2861453,23.6068918,3800,153200
19.2468447,23.6065674,3900,153200
19.207928,23.6062476,3999,153200
20.7769868,23.635613,0,153300
20.7377041,23.6352352,100,153300
20.6984288,23.6348588,200,153300
20.6591604,23.6344839,300,153300
20.6198986,23.6341104,400,153300
20.5806429,23.6337384,500,153300
20.5413928,23.6333679,600,153300
20.5021479,23.6329989,700,153300
20.4629078,23.6326313,800,153300
20.4236721,23.6322651,900,153300
20.3844403,23.6319004,1000,153300
20.345212,23.6315371,1100,153300
20.3059867,23.6311753,1200,153300
20.266764,23.6308149,1300,153300
20.2275435,23.6304559,1400,153300
20.1883248,23.6300983,1500,153300
20.1491074,23.6297422,1600,153300
20.1098908,23.6293875,1700,153300
20.0706748,23.6290341,1800,153300
20.0314587,23.6286822,1900,153300
19.9922422,23.6283317,2000,153300
19.9530249,23.6279826,2100,153300
19.9138064,23.6276349,2200,153300
19.8745861,23.6272886,2300,153300
19.8353637,23.6269437,2400,153300
19.7961387,23.6266002,2500,153300
19.7569107,23.626258,2600,153300
19.7176793,23.6259173,2700,153300
19.678444,23.6255779,2800,153300
19.6392044,23.6252398,2900,153300
19.5999601,23.6249032,3000,153300
19.5607105,23.6245679,3100,153300
19.5214554,23.624234,3200,153300
19.4821943,23.6239015,3300,153300
19.4429267,23.6235703,3400,153300
19.4036521,23.6232404,3500,153300
19.3643703,23.6229119,3600,153300
19.3250806,23.6225848,3700,153300
19.2857827,23.622259,3800,153300
19.2464762,23.6219346,3900,153300
19.2075538,23.6216147,3999,153300
20.7768395,23.6509817,0,153400
20.7375511,23.650604,100,153400
20.6982701,23.6502278,200,153400
20.658996,23.649853,300,153400
20.6197285,23.6494797,400,153400
20.580467,23.6491079,500,153400
20.5412112,23.6487375,600,153400
20.5019607,23.6483686,700,153400
20.4627148,23.6480011,800,153400
20.4234734,23.6476351,900,153400
20.3842358,23.6472704,1000,153400
20.3450017,23.6469073,1100,153400
20.3057707,23.6465455,1200,153400
20.2665423,23.6461852,1300,153400
20.2273161,23.6458263,1400,153400
20.1880916,23.6454688,1500,153400
20.1488684,23.6451127,1600,153400
20.1096461,23.644758,1700,153400
20.0704243,23.6444048,1800,153400
20.0312024,23.6440529,1900,153400
19.9919802,23.6437024,2000,153400
19.9527571,23.6433534,2100,153400
19.9135328,23.6430057,2200,153400
19.8743067,23.6426594,2300,153400
19.8350785,23.6423145,2400,153400
19.7958477,23.6419709,2500,153400
19.7566139,23.6416288,2600,153400
19.7173767,23.641288,2700,153400
19.6781356,23.6409486,2800,153400
19.6388902,23.6406105,2900,153400
19.59964,23.6402738,3000,153400
19.5603847,23.6399385,3100,153400
19.5211237,23.6396046,3200,153400
19.4818567,23.6392719,3300,153400
19.4425833,23.6389407,3400,153400
19.4033029,23.6386108,3500,153400
19.3640152,23.6382822,3600,153400
19.3247196,23.637955,3700,153400
19.2854159,23.6376291,3800,153400
19.2461035,23.6373046,3900,153400
19.2071752,23.6369846,3999,153400
20.7766941,23.6663517,0,153500
20.7374,23.6659741,100,153500
20.6981133,23.6655981,200,153500
20.6588335,23.6652235,300,153500
20.6195602,23.6648503,400,153500
20.5802931,23.6644786,500,153500
20.5410315,23.6641084,600,153500
20.5017752,23.6637396,700,153500
20.4625237,23.6633722,800,153500
20.4232764,23.6630063,900,153500
20.3840331,23.6626418,1000,153500
20.3447933,23.6622787,1100,153500
20.3055565,23.661917,1200,153500
20.2663224,23.6615568,1300,153500
20.2270904,23.661198,1400,153500
20.1878601,23.6608405,1500,153500
20.1486312,23.6604845,1600,153500
20.1094031,23.6601299,1700,153500
20.0701755,23.6597767,1800,153500
20.0309479,23.6594249,1900,153500
19.9917199,23.6590744,2000,153500
19.952491,23.6587254,2100,153500
19.9132609,23.6583777,2200,153500
19.874029,23.6580315,2300,153500
19.834795,23.6576866,2400,153500
19.7955584,23.657343,2500,153500
19.7563188,23.6570009,2600,153500
19.7170757,23.6566601,2700,153500
19.6778288,23.6563206,2800,153500
19.6385776,23.6559826,2900,153500
19.5993216,23.6556458,3000,153500
19.5600604,23.6553105,3100,153500
19.5207936,23.6549765,3200,153500
19.4815208,23.6546438,3300,153500
19.4422415,23.6543125,3400,153500
19.4029552,23.6539825,3500,153500
19.3636616,23.6536538,3600,153500
19.3243602,23.6533265,3700,153500
19.2850506,23.6530006,3800,153500
19.2457323,23.6526759,3900,153500
19.2067982,23.6523558,3999,153500
20.7765551,23.6817191,0,153600
20.7372553,23.6813418,100,153600
20.6979629,23.680966,200,153600
20.6586774,23.6805917,300,153600
20.6193984,23.6802188,400,153600
20.5801255,23.6798474,500,153600
20.5408582,23.6794774,600,153600
20.5015962,23.6791088,700,153600
20.4623389,23.6787417,800,153600
20.4230859,23.6783759,900,153600
20.3838369,23.6780117,1000,153600
20.3445913,23.6776488,1100,153600
20.3053488,23.6772873,1200,153600
20.2661088,23.6769273,1300,153600
20.2268711,23.6765686,1400,153600
20.1876351,23.6762114,1500,153600
20.1484004,23.6758556,1600,153600
20.1091665,23.6755011,1700,153600
20.0699331,23.6751481,1800,153600
20.0306997,23.6747964,1900,153600
19.9914659,23.6744461,2000,153600
19.9522313,23.6740972,2100,153600
19.9129953,23.6737497,2200,153600
19.8737576,23.6734035,2300,153600
19.8345178,23.6730587,2400,153600
19.7952754,23.6727153,2500,153600
19.75603,23.6723732,2600,153600
19.7167811,23.6720325,2700,153600
19.6775284,23.6716932,2800,153600
19.6382713,23.6713552,2900,153600
19.5990095,23.6710185,3000,153600
19.5597424,23.6706832,3100,153600
19.5204698,23.6703493,3200,153600
19.4811911,23.6700167,3300,153600
19.4419059,23.6696854,3400,153600
19.4026138,23.6693554,3500,153600
19.3633144,23.6690268,3600,153600
19.3240071,23.6686996,3700,153600
19.2846916,23.6683736,3800,153600
19.2453674,23.668049,3900,153600
19.2064275,23.6677289,3999,153600
20.7764129,23.6970912,0,153700
20.7371073,23.6967141,100,153700
20.6978091,23.6963385,200,153700
20.6585179,23.6959643,300,153700
20.6192332,23.6955916,400,153700
20.5799545,23.6952203,500,153700
20.5406815,23.6948505,600,153700
20.5014137,23.694482,700,153700
20.4621507,23.6941151,800,153700
20.422892,23.6937495,900,153700
20.3836372,23.6933853,1000,153700
20.3443858,23.6930226,1100,153700
20.3051375,23.6926612,1200,153700
20.2658918,23.6923013,1300,153700
20.2266483,23.6919427,1400,153700
20.1874065,23.6915856,1500,153700
20.148166,23.6912298,1600,153700
20.1089264,23.6908755,1700,153700
20.0696872,23.6905225,1800,153700
20.030448,23.6901709,1900,153700
19.9912084,23.6898206,2000,153700
19.9519679,23.6894718,2100,153700
19.9127262,23.6891243,2200,153700
19.8734827,23.6887782,2300,153700
19.834237,23.6884334,2400,153700
19.7949888,23.68809,2500,153700
19.7557376,23.6877479,2600,153700
19.7164829,23.6874072,2700,153700
19.6772243,23.6870679,2800,153700
19.6379613,23.6867299,2900,153700
19.5986937,23.6863932,3000,153700
19.5594208,23.6860579,3100,153700
19.5201423,23.6857239,3200,153700
19.4808578,23.6853913,3300,153700
19.4415667,23.6850599,3400,153700
19.4022687,23.6847299,3500,153700
19.3629634,23.6844013,3600,153700
19.3236502,23.6840739,3700,153700
19.2843288,23.6837479,3800,153700
19.2449987,23.6834232,3900,153700
19.206053,23.683103,3999,153700
20.7762704,23.7124598,0,153800
20.7369592,23.7120829,100,153800
20.6976553,23.7117075,200,153800
20.6583583,23.7113336,300,153800
20.6190678,23.7109611,400,153800
20.5797834,23.71059,500,153800
20.5405047,23.7102203,600,153800
20.5012311,23.7098521,700,153800
20.4619624,23.7094853,800,153800
20.4226979,23.7091199,900,153800
20.3834373,23.7087559,1000,153800
20.3441802,23.7083933,1100,153800
20.3049262,23.7080321,1200,153800
20.2656747,23.7076723,1300,153800
20.2264254,23.7073139,1400,153800
20.1871778,23.7069569,1500,153800
20.1479315,23.7066012,1600,153800
20.1086861,23.706247,1700,153800
20.0694412,23.7058941,1800,153800
20.0301962,23.7055426,1900,153800
19.9909508,23.7051925,2000,153800
19.9517045,23.7048437,2100,153800
19.9124569,23.7044963,2200,153800
19.8732077,23.7041502,2300,153800
19.8339562,23.7038055,2400,153800
19.7947021,23.7034622,2500,153800
19.7554451,23.7031202,2600,153800
19.7161845,23.7027795,2700,153800
19.6769201,23.7024402,2800,153800
19.6376513,23.7021022,2900,153800
19.5983778,23.7017656,3000,153800
19.5590991,23.7014303,3100,153800
19.5198148,23.7010963,3200,153800
19.4805243,23.7007637,3300,153800
19.4412274,23.7004323,3400,153800
19.4019236,23.7001023,3500,153800
19.3626123,23.6997736,3600,153800
19.3232933,23.6994463,3700,153800
19.283966,23.6991202,3800,153800
19.24463,23.6987954,3900,153800
19.2056784,23.6984752,3999,153800
20.7761212,23.7278384,0,153900
20.7368042,23.7274617,100,153900
20.6974945,23.7270865,200,153900
20.6581918,23.7267128,300,153900
20.6188956,23.7263404,400,153900
20.5796054,23.7259695,500,153900
20.5403209,23.7256,600,153900
20.5010416,23.7252319,700,153900
20.461767,23.7248653,800,153900
20.4224968,23.7245,900,153900
20.3832304,23.7241361,1000,153900
20.3439676,23.7237736,1100,153900
20.3047077,23.7234126,1200,153900
20.2654504,23.7230529,1300,153900
20.2261953,23.7226946,1400,153900
20.1869419,23.7223376,1500,153900
20.1476899,23.7219821,1600,153900
20.1084386,23.7216279,1700,153900
20.0691878,23.7212751,1800,153900
20.029937,23.7209237,1900,153900
19.9906858,23.7205736,2000,153900
19.9514337,23.7202249,2100,153900
19.9121803,23.7198775,2200,153900
19.8729252,23.7195315,2300,153900
19.8336679,23.7191868,2400,153900
19.794408,23.7188435,2500,153900
19.755145,23.7185015,2600,153900
19.7158786,23.7181609,2700,153900
19.6766083,23.7178216,2800,153900
19.6373337,23.7174836,2900,153900
19.5980543,23.7171469,3000,153900
19.5587697,23.7168116,3100,153900
19.5194794,23.7164776,3200,153900
19.4801831,23.7161449,3300,153900
19.4408803,23.7158135,3400,153900
19.4015705,23.7154835,3500,153900
19.3622534,23.7151547,3600,153900
19.3229284,23.7148273,3700,153900
19.2835952,23.7145012,3800,153900
19.2442533,23.7141764,3900,153900
19.2052958,23.7138561,3999,153900
20.7759771,23.7432134,0,154000
20.7366543,23.7428369,100,154000
20.6973389,23.7424618,200,154000
20.6580304,23.7420882,300,154000
20.6187284,23.741716,400,154000
20.5794325,23.7413452,500,154000
20.5401422,23.7409759,600,154000
20.5008571,23.7406079,700,154000
20.4615768,23.7402413,800,154000
20.4223008,23.7398761,900,154000
20.3830286,23.7395124,1000,154000
20.34376,23.73915,1100,154000
20.3044943,23.738789,1200,154000
20.2652313,23.7384294,1300,154000
20.2259704,23.7380711,1400,154000
20.1867112,23.7377143,1500,154000
20.1474533,23.7373588,1600,154000
20.1081963,23.7370046,1700,154000
20.0689397,23.7366519,1800,154000
20.0296831,23.7363005,1900,154000
19.990426,23.7359504,2000,154000
19.9511681,23.7356017,2100,154000
19.9119089,23.7352543,2200,154000
19.8726479,23.7349083,2300,154000
19.8333847,23.7345637,2400,154000
19.794119,23.7342203,2500,154000
19.7548502,23.7338783,2600,154000
19.715578,23.7335376,2700,154000
19.6763018,23.7331983,2800,154000
19.6370213,23.7328603,2900,154000
19.597736,23.7325236,3000,154000
19.5584456,23.7321882,3100,154000
19.5191494,23.7318541,3200,154000
19.4798473,23.7315214,3300,154000
19.4405385,23.7311899,3400,154000
19.4012229,23.7308598,3500,154000
19.3618998,23.730531,3600,154000
19.322569,23.7302034,3700,154000
19.2832298,23.7298772,3800,154000
19.243882,23.7295522,3900,154000
19.2049186,23.7292318,3999,154000
20.7758304,23.7585865,0,154100
20.7365018,23.7582102,100,154100
20.6971807,23.7578354,200,154100
20.6578664,23.7574619,300,154100
20.6185587,23.7570899,400,154100
20.579257,23.7567193,500,154100
20.539961,23.7563501,600,154100
20.5006701,23.7559822,700,154100
20.461384,23.7556158,800,154100
20.4221022,23.7552508,900,154100
20.3828243,23.7548871,1000,154100
20.3435499,23.7545249,1100,154100
20.3042784,23.754164,1200,154100
20.2650096,23.7538045,1300,154100
20.2257429,23.7534463,1400,154100
20.1864779,23.7530896,1500,154100
20.1472142,23.7527341,1600,154100
20.1079514,23.7523801,1700,154100
20.068689,23.7520274,1800,154100
20.0294265,23.7516761,1900,154100
19.9901637,23.7513261,2000,154100
19.9508999,23.7509774,2100,154100
19.9116348,23.7506301,2200,154100
19.872368,23.7502841,2300,154100
19.8330991,23.7499395,2400,154100
19.7938275,23.7495961,2500,154100
19.7545528,23.7492542,2600,154100
19.7152747,23.7489135,2700,154100
19.6759927,23.7485741,2800,154100
19.6367063,23.7482361,2900,154100
19.5974152,23.7478994,3000,154100
19.5581189,23.747564,3100,154100
19.5188169,23.7472299,3200,154100
19.4795088,23.7468971,3300,154100
19.4401942,23.7465656,3400,154100
19.4008726,23.7462354,3500,154100
19.3615437,23.7459066,3600,154100
19.3222069,23.745579,3700,154100
19.2828618,23.7452527,3800,154100
19.2435081,23.7449276,3900,154100
19.2045388,23.7446071,3999,154100
20.7756826,23.7739639,0,154200
20.7363483,23.7735878,100,154200
20.6970214,23.7732131,200,154200
20.6577014,23.7728398,300,154200
20.6183879,23.772468,400,154200
20.5790804,23.7720975,500,154200
20.5397786,23.7717284,600,154200
20.500482,23.7713607,700,154200
20.4611901,23.7709944,800,154200
20.4219025,23.7706295,900,154200
20.3826188,23.770266,1000,154200
20.3433386,23.7699039,1100,154200
20.3040613,23.7695431,1200,154200
20.2647867,23.7691837,1300,154200
20.2255142,23.7688256,1400,154200
20.1862434,23.7684689,1500,154200
20.1469739,23.7681136,1600,154200
20.1077052,23.7677596,1700,154200
20.0684369,23.767407,1800,154200
20.0291687,23.7670557,1900,154200
19.9899,23.7667057,2000,154200
19.9506304,23.7663571,2100,154200
19.9113595,23.7660098,2200,154200
19.8720868,23.7656639,2300,154200
19.832812,23.7653193,2400,154200
19.7935345,23.764976,2500,154200
19.754254,23.764634,2600,154200
19.7149701,23.7642933,2700,154200
19.6756822,23.763954,2800,154200
19.6363899,23.7636159,2900,154200
19.5970929,23.7632792,3000,154200
19.5577906,23.7629438,3100,154200
19.5184827,23.7626096,3200,154200
19.4791688,23.7622768,3300,154200
19.4398482,23.7619453,3400,154200
19.4005208,23.761615,3500,154200
19.3611859,23.7612861,3600,154200
19.3218432,23.7609584,3700,154200
19.2824922,23.760632,3800,154200
19.2431325,23.7603069,3900,154200
19.2041574,23.7599863,3999,154200
20.7755345,23.7893446,0,154300
20.7361944,23.7889687,100,154300
20.6968617,23.7885942,200,154300
20.6575359,23.7882211,300,154300
20.6182166,23.7878494,400,154300
20.5789034,23.7874791,500,154300
20.5395958,23.7871101,600,154300
20.5002933,23.7867426,700,154300
20.4609957,23.7863764,800,154300
20.4217023,23.7860117,900,154300
20.3824128,23.7856483,1000,154300
20.3431267,23.7852862,1100,154300
20.3038437,23.7849256,1200,154300
20.2645632,23.7845662,1300,154300
20.2252849,23.7842083,1400,154300
20.1860082,23.7838517,1500,154300
20.1467329,23.7834964,1600,154300
20.1074584,23.7831425,1700,154300
20.0681843,23.7827899,1800,154300
20.0289102,23.7824387,1900,154300
19.9896356,23.7820888,2000,154300
19.9503602,23.7817402,2100,154300
19.9110834,23.781393,2200,154300
19.8718049,23.7810471,2300,154300
19.8325242,23.7807025,2400,154300
19.7932409,23.7803592,2500,154300
19.7539545,23.7800172,2600,154300
19.7146646,23.7796765,2700,154300
19.6753708,23.7793372,2800,154300
19.6360727,23.7789991,2900,154300
19.5967698,23.7786624,3000,154300
19.5574616,23.7783269,3100,154300
19.5181478,23.7779928,3200,154300
19.4788279,23.7776599,3300,154300
19.4395015,23.7773283,3400,154300
19.4001681,23.776998,3500,154300
19.3608273,23.776669,3600,154300
19.3214786,23.7763412,3700,154300
19.2821217,23.7760148,3800,154300
19.242756,23.7756896,3900,154300
19.203775,23.7753689,3999,154300
20.7753978,23.8047153,0,154400
20.7360519,23.8043396,100,154400
20.6967135,23.8039653,200,154400
20.6573819,23.8035924,300,154400
20.6180569,23.8032209,400,154400
20.5787379,23.8028508,500,154400
20.5394245,23.8024821,600,154400
20.5001162,23.8021147,700,154400
20.4608128,23.8017487,800,154400
20.4215136,23.8013841,900,154400
20.3822183,23.8010209,1000,154400
20.3429264,23.800659,1100,154400
20.3036376,23.8002985,1200,154400
20.2643513,23.7999393,1300,154400
20.2250672,23.7995815,1400,154400
20.1857847,23.799225,1500,154400
20.1465036,23.7988699,1600,154400
20.1072233,23.7985161,1700,154400
20.0679434,23.7981636,1800,154400
20.0286634,23.7978125,1900,154400
19.989383,23.7974627,2000,154400
19.9501018,23.7971142,2100,154400
19.9108191,23.7967671,2200,154400
19.8715348,23.7964212,2300,154400
19.8322482,23.7960767,2400,154400
19.792959,23.7957334,2500,154400
19.7536668,23.7953915,2600,154400
19.7143711,23.7950509,2700,154400
19.6750714,23.7947116,2800,154400
19.6357674,23.7943736,2900,154400
19.5964586,23.7940368,3000,154400
19.5571446,23.7937014,3100,154400
19.5178249,23.7933672,3200,154400
19.4784991,23.7930343,3300,154400
19.4391668,23.7927028,3400,154400
19.3998274,23.7923724,3500,154400
19.3604807,23.7920434,3600,154400
19.3211262,23.7917156,3700,154400
19.2817633,23.7913891,3800,154400
19.2423917,23.7910639,3900,154400
19.2034049,23.7907432,3999,154400
20.7752508,23.8200816,0,154500
20.7358992,23.8197061,100,154500
20.696555,23.819332,200,154500
20.6572177,23.8189593,300,154500
20.6178869,23.818588,400,154500
20.5785621,23.818218,500,154500
20.5392429,23.8178495,600,154500
20.4999289,23.8174823,700,154500
20.4606197,23.8171165,800,154500
20.4213148,23.816752,900,154500
20.3820137,23.8163889,1000,154500
20.342716,23.8160271,1100,154500
20.3034214,23.8156668,1200,154500
20.2641293,23.8153077,1300,154500
20.2248394,23.81495,1400,154500
20.1855512,23.8145936,1500,154500
20.1462642,23.8142386,1600,154500
20.1069781,23.8138849,1700,154500
20.0676924,23.8135325,1800,154500
20.0284066,23.8131814,1900,154500
19.9891204,23.8128317,2000,154500
19.9498333,23.8124833,2100,154500
19.9105449,23.8121362,2200,154500
19.8712547,23.8117903,2300,154500
19.8319623,23.8114458,2400,154500
19.7926673,23.8111027,2500,154500
19.7533692,23.8107608,2600,154500
19.7140676,23.8104201,2700,154500
19.6747621,23.8100808,2800,154500
19.6354522,23.8097428,2900,154500
19.5961375,23.8094061,3000,154500
19.5568176,23.8090706,3100,154500
19.517492,23.8087364,3200,154500
19.4781603,23.8084035,3300,154500
19.4388221,23.8080719,3400,154500
19.3994769,23.8077416,3500,154500
19.3601243,23.8074125,3600,154500
19.3207638,23.8070847,3700,154500
19.281395,23.8067581,3800,154500
19.2420175,23.8064328,3900,154500
19.2030248,23.806112,3999,154500
20.7751035,23.8354568,0,154600
20.7357462,23.8350814,100,154600
20.6963962,23.8347075,200,154600
20.6570531,23.834335,300,154600
20.6177165,23.8339638,400,154600
20.5783859,23.833594,500,154600
20.539061,23.8332256,600,154600
20.4997412,23.8328585,700,154600
20.4604261,23.8324928,800,154600
20.4211154,23.8321285,900,154600
20.3818085,23.8317655,1000,154600
20.3425051,23.8314039,1100,154600
20.3032046,23.8310436,1200,154600
20.2639067,23.8306846,1300,154600
20.224611,23.830327,1400,154600
20.1853169,23.8299707,1500,154600
20.1460241,23.8296157,1600,154600
20.1067322,23.8292621,1700,154600
20.0674406,23.8289097,1800,154600
20.028149,23.8285587,1900,154600
19.988857,23.828209,2000,154600
19.949564,23.8278606,2100,154600
19.9102697,23.8275135,2200,154600
19.8709737,23.8271678,2300,154600
19.8316754,23.8268233,2400,154600
19.7923745,23.8264801,2500,154600
19.7530705,23.8261382,2600,154600
19.7137631,23.8257976,2700,154600
19.6744517,23.8254582,2800,154600
19.6351359,23.8251202,2900,154600
19.5958153,23.8247834,3000,154600
19.5564895,23.8244479,3100,154600
19.517158,23.8241137,3200,154600
19.4778204,23.8237807,3300,154600
19.4384763,23.8234491,3400,154600
19.3991251,23.8231186,3500,154600
19.3597666,23.8227895,3600,154600
19.3204002,23.8224616,3700,154600
19.2810254,23.8221349,3800,154600
19.241642,23.8218095,3900,154600
19.2026433,23.8214886,3999,154600
20.7749649,23.8508306,0,154700
20.7356018,23.8504555,100,154700
20.696246,23.8500818,200,154700
20.6568971,23.8497095,300,154700
20.6175547,23.8493386,400,154700
20.5782184,23.848969,500,154700
20.5388876,23.8486008,600,154700
20.499562,23.8482339,700,154700
20.4602412,23.8478684,800,154700
20.4209246,23.8475043,900,154700
20.3816119,23.8471414,1000,154700
20.3423027,23.84678,1100,154700
20.3029964,23.8464198,1200,154700
20.2636927,23.846061,1300,154700
20.2243911,23.8457036,1400,154700
20.1850912,23.8453474,1500,154700
20.1457926,23.8449926,1600,154700
20.1064948,23.844639,1700,154700
20.0671974,23.8442868,1800,154700
20.0279,23.8439359,1900,154700
19.988602,23.8435864,2000,154700
19.9493032,23.8432381,2100,154700
19.9100031,23.8428911,2200,154700
19.8707011,23.8425454,2300,154700
19.831397,23.842201,2400,154700
19.7920902,23.8418578,2500,154700
19.7527804,23.841516,2600,154700
19.713467,23.8411754,2700,154700
19.6741497,23.8408362,2800,154700
19.6348281,23.8404982,2900,154700
19.5955016,23.8401614,3000,154700
19.5561699,23.839826,3100,154700
19.5168325,23.8394918,3200,154700
19.4774889,23.8391588,3300,154700
19.4381389,23.8388272,3400,154700
19.3987818,23.8384967,3500,154700
19.3594173,23.8381676,3600,154700
19.320045,23.8378396,3700,154700
19.2806643,23.837513,3800,154700
19.2412749,23.8371876,3900,154700
19.2022703,23.8368666,3999,154700
20.7748163,23.8661969,0,154800
20.7354474,23.8658221,100,154800
20.6960859,23.8654486,200,154800
20.6567312,23.8650765,300,154800
20.6173831,23.8647058,400,154800
20.578041,23.8643364,500,154800
20.5387044,23.8639684,600,154800
20.4993731,23.8636017,700,154800
20.4600464,23.8632364,800,154800
20.4207241,23.8628724,900,154800
20.3814056,23.8625098,1000,154800
20.3420905,23.8621485,1100,154800
20.3027785,23.8617885,1200,154800
20.263469,23.8614298,1300,154800
20.2241616,23.8610725,1400,154800
20.1848559,23.8607165,1500,154800
20.1455514,23.8603618,1600,154800
20.1062478,23.8600084,1700,154800
20.0669446,23.8596563,1800,154800
20.0276413,23.8593055,1900,154800
19.9883376,23.858956,2000,154800
19.9490329,23.8586078,2100,154800
19.9097269,23.8582609,2200,154800
19.8704191,23.8579153,2300,154800
19.8311091,23.8575709,2400,154800
19.7917965,23.8572279,2500,154800
19.7524808,23.8568861,2600,154800
19.7131615,23.8565456,2700,154800
19.6738384,23.8562064,2800,154800
19.6345108,23.8558684,2900,154800
19.5951785,23.8555317,3000,154800
19.5558408,23.8551962,3100,154800
19.5164975,23.8548621,3200,154800
